lead_id,lead_interest_enc,lead_status_enc,lead_stage_enc,next_meeting_type_enc,lead_budget_from,lead_budget_to,lead_has_budget,lead_is_closed,days_since_posting,days_since_followup_created,fup_count,fup_positive_hits,fup_negative_hits,fup_has_audio_long,fup_total_audio_seconds,fup_max_budget,fup_avg_days_gap,fup_days_since_last,score,score_category
4919,1,8,6,1,0.0,0.0,0,0,211.0,-1.0,14,5,1,0,0.0,0.0,41.0,43.0,29.7,Warm
4918,1,8,6,1,0.0,0.0,0,0,156.0,-1.0,30,8,0,0,187.0,0.0,18.07,52.0,36.2,Warm
4917,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,12,1,0,0,0.0,0.0,42.73,106.0,23.2,Warm
4916,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,1,0,0,0.0,0.0,-1.0,576.0,17.2,Cold
4913,1,8,6,1,0.0,0.0,0,0,248.0,-1.0,26,2,0,0,45.0,0.0,11.2,75.0,26.0,Warm
4910,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,12.5,Cold
4905,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,6,0,0,0,0.0,0.0,49.4,108.0,18.5,Cold
4904,1,8,0,1,0.0,0.0,0,0,355.0,-1.0,2,0,0,0,0.0,0.0,0.0,355.0,20.0,Cold
4901,1,8,0,0,0.0,0.0,0,1,355.0,-1.0,2,1,1,0,0.0,0.0,0.0,355.0,16.5,Cold
4898,1,8,6,1,0.0,0.0,0,0,189.0,-1.0,15,1,0,0,0.0,0.0,15.79,134.0,24.5,Warm
4895,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,12.5,Cold
4892,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,15.5,Cold
4890,1,8,0,0,0.0,0.0,0,1,355.0,-1.0,2,1,1,0,0.0,0.0,0.0,355.0,16.5,Cold
4886,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,1,1,0,0.0,0.0,-1.0,498.0,17.7,Cold
4885,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,1,2,0,0.0,0.0,9.0,507.0,15.7,Cold
4884,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,1,1,0,0.0,0.0,6.0,510.0,17.7,Cold
4883,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,0,1,0,0.0,0.0,5.0,506.0,15.0,Cold
4882,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,5,0,2,0,0.0,0.0,3.25,503.0,15.0,Cold
4881,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,1,1,0,0.0,0.0,7.5,506.0,17.7,Cold
4880,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,1,1,0,0.0,0.0,7.5,506.0,17.7,Cold
4879,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,1,0,0.0,0.0,-1.0,521.0,12.5,Cold
4878,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,1,1,0,0.0,0.0,9.0,512.0,17.7,Cold
4877,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,4,2,3,0,0.0,0.0,6.0,503.0,18.4,Cold
4876,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,4,0,0,0,0.0,0.0,6.0,503.0,17.0,Cold
4875,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,4,1,2,0,0.0,0.0,3.67,512.0,15.7,Cold
4874,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,2,0,0,0.0,0.0,0.0,523.0,22.4,Warm
4873,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,1,2,0,0.0,0.0,8.5,506.0,15.7,Cold
4872,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,523.0,17.0,Cold
4871,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,1,1,0,0.0,0.0,8.5,506.0,17.7,Cold
4870,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,4,0,0,0,0.0,0.0,6.67,503.0,14.5,Cold
4869,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,6,1,3,0,0.0,0.0,5.2,498.0,15.7,Cold
4868,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,14.5,Cold
4867,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,0,0,0,0.0,0.0,8.5,507.0,14.5,Cold
4866,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,1,1,0,0.0,0.0,-1.0,524.0,17.7,Cold
4865,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,17.0,Cold
4864,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,14.5,Cold
4861,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,2,0,0,0,0.0,0.0,345.0,10.0,21.0,Warm
4859,1,8,6,1,0.0,0.0,0,0,176.0,-1.0,14,2,0,0,0.0,0.0,13.77,176.0,26.0,Warm
4855,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,15.5,Cold
4854,1,8,0,0,0.0,0.0,0,1,355.0,-1.0,4,1,1,0,0.0,0.0,0.0,355.0,16.5,Cold
4853,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,6,0,0,0,0.0,0.0,42.0,145.0,18.5,Cold
4851,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,2,1,0,0,0.0,0.0,345.0,10.0,22.5,Warm
4847,1,8,6,1,0.0,0.0,0,0,211.0,-1.0,27,1,0,0,0.0,0.0,11.5,56.0,25.7,Warm
4844,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,12.5,Cold
4840,1,8,6,1,0.0,0.0,0,0,287.0,-1.0,17,0,0,0,0.0,0.0,18.69,56.0,23.0,Warm
4838,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,12.5,Cold
4835,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,4,1,0,0,78.0,0.0,101.0,52.0,24.5,Warm
4832,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,355.0,12.5,Cold
4828,1,8,0,0,0.0,0.0,0,1,355.0,-1.0,2,1,1,0,0.0,0.0,0.0,355.0,16.5,Cold
4827,1,8,6,1,0.0,0.0,0,0,240.0,-1.0,12,0,0,0,0.0,0.0,32.09,2.0,23.0,Warm
4826,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,3,0,0,0,0.0,0.0,169.5,16.0,18.5,Cold
4825,1,8,6,1,0.0,0.0,0,0,355.0,-1.0,5,2,1,0,72.0,0.0,75.75,52.0,24.0,Warm
4820,1,8,0,0,0.0,0.0,0,1,355.0,-1.0,2,1,1,0,0.0,0.0,0.0,355.0,16.5,Cold
4817,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,12.5,Cold
4814,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,15.5,Cold
4812,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,12.5,Cold
4809,1,8,0,0,0.0,0.0,0,1,350.0,-1.0,3,2,1,0,0.0,0.0,2.5,345.0,18.0,Cold
4807,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,5,0,0,0,52.0,0.0,74.5,52.0,23.0,Warm
4802,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,15.5,Cold
4801,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,15.5,Cold
4800,1,8,6,1,0.0,0.0,0,0,190.0,-1.0,15,2,0,0,59.0,0.0,21.93,43.0,26.0,Warm
4799,1,8,6,1,0.0,0.0,0,0,147.0,-1.0,21,2,0,0,87.0,0.0,14.95,51.0,26.0,Warm
4795,1,8,0,0,0.0,0.0,0,1,350.0,-1.0,3,1,1,0,0.0,0.0,0.0,350.0,16.5,Cold
4793,1,8,0,0,0.0,0.0,0,1,350.0,-1.0,5,1,0,0,0.0,0.0,8.25,317.0,18.5,Cold
4789,1,8,6,1,0.0,0.0,0,0,341.0,-1.0,10,4,0,0,0.0,0.0,31.33,68.0,29.0,Warm
4788,1,8,0,0,0.0,0.0,0,1,350.0,-1.0,2,1,1,0,0.0,0.0,0.0,350.0,16.5,Cold
4783,1,8,6,1,0.0,0.0,0,0,161.0,-1.0,19,6,0,0,67.0,0.0,10.5,161.0,32.0,Warm
4779,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4775,1,8,0,0,0.0,0.0,0,1,346.0,-1.0,6,1,0,0,0.0,0.0,6.6,317.0,18.5,Cold
4774,1,8,0,1,0.0,0.0,0,0,350.0,-1.0,2,1,1,0,0.0,0.0,0.0,350.0,19.5,Cold
4773,1,8,0,0,0.0,0.0,0,1,350.0,-1.0,3,1,0,0,0.0,0.0,1.0,348.0,18.5,Cold
4772,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,12.5,Cold
4768,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,12.5,Cold
4765,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,12.5,Cold
4761,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,2,0,0,0,0.0,0.0,344.0,5.0,18.5,Cold
4759,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,350.0,12.5,Cold
4756,1,8,0,0,0.0,0.0,0,1,349.0,-1.0,2,1,1,0,0.0,0.0,0.0,349.0,16.5,Cold
4753,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4749,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4748,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,5,1,0,0,0.0,0.0,76.25,44.0,22.5,Warm
4747,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,0,0,0,0.0,0.0,15.0,334.0,15.0,Cold
4746,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,0,0,0,0.0,0.0,3.0,346.0,12.5,Cold
4741,1,8,0,0,0.0,0.0,0,1,349.0,-1.0,3,0,0,0,0.0,0.0,14.0,321.0,17.0,Cold
4740,1,8,6,1,0.0,0.0,0,0,148.0,-1.0,15,3,0,0,0.0,0.0,38.86,57.0,28.7,Warm
4739,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,2,0,0,0.0,0.0,127.5,346.0,19.9,Cold
4738,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,6,1,0,0,0.0,0.0,69.8,252.0,20.2,Warm
4737,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,11,2,1,0,0.0,0.0,58.5,16.0,23.9,Warm
4736,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4735,1,8,6,1,0.0,0.0,0,0,331.0,-1.0,12,2,0,0,0.0,0.0,53.73,10.0,25.9,Warm
4734,1,8,0,0,0.0,0.0,0,1,599.0,-1.0,4,4,3,0,0.0,0.0,3.33,591.0,24.6,Warm
4733,1,8,0,0,0.0,0.0,0,1,346.0,-1.0,4,3,1,0,0.0,0.0,85.0,346.0,21.9,Warm
4732,1,8,6,1,0.0,0.0,0,0,236.0,-1.0,16,8,0,0,0.0,0.0,31.13,134.0,41.6,Interested
4731,1,8,0,0,0.0,0.0,0,1,345.0,-1.0,4,2,0,0,0.0,0.0,85.33,345.0,22.4,Warm
4730,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,1,1,0,0.0,0.0,-1.0,601.0,15.7,Cold
4729,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,9,2,0,0,0.0,0.0,56.75,148.0,25.9,Warm
4728,1,8,6,1,0.0,0.0,0,0,210.0,-1.0,19,2,0,0,0.0,0.0,30.33,56.0,31.4,Warm
4727,1,8,6,1,0.0,0.0,0,0,217.0,-1.0,18,5,0,0,0.0,0.0,32.88,43.0,32.9,Warm
4726,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,9,2,1,0,0.0,0.0,74.0,10.0,26.4,Warm
4725,1,8,6,1,0.0,0.0,0,0,189.0,-1.0,20,7,0,0,0.0,0.0,24.68,133.0,38.3,Warm
4724,1,8,6,1,0.0,0.0,0,0,210.0,-1.0,24,5,0,0,62.0,0.0,23.91,52.0,31.7,Warm
4723,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,7,2,0,0,0.0,0.0,64.17,217.0,22.9,Warm
4722,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,3,1,0,0.0,0.0,129.5,343.0,21.9,Warm
4721,1,8,0,0,0.0,0.0,0,1,345.0,-1.0,6,4,2,0,0.0,0.0,51.4,345.0,24.6,Warm
4720,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,5,2,0,0,0.0,0.0,150.0,2.0,25.9,Warm
4719,1,8,6,1,0.0,0.0,0,0,190.0,-1.0,20,3,0,0,0.0,0.0,21.79,189.0,31.1,Warm
4718,1,8,6,1,0.0,0.0,0,0,178.0,-1.0,17,3,0,0,0.0,0.0,29.19,136.0,29.9,Warm
4717,1,8,6,1,0.0,0.0,0,0,306.0,-1.0,11,4,0,0,0.0,0.0,45.5,148.0,31.4,Warm
4716,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,3,1,0,0,0.0,0.0,199.5,204.0,20.2,Warm
4715,1,8,6,1,0.0,0.0,0,0,287.0,-1.0,11,2,0,0,0.0,0.0,52.8,75.0,25.9,Warm
4714,1,8,6,1,0.0,0.0,0,0,183.0,-1.0,22,6,2,0,66.0,0.0,26.24,52.0,33.6,Warm
4713,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,2,0,0,0.0,0.0,130.0,343.0,19.9,Cold
4712,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,10,2,0,0,0.0,0.0,60.44,59.0,25.9,Warm
4711,2,8,0,0,0.0,0.0,0,1,599.0,-1.0,4,3,1,0,0.0,0.0,25.67,526.0,24.9,Warm
4710,1,8,6,1,0.0,0.0,0,0,210.0,-1.0,31,7,1,0,217.0,0.0,18.63,49.0,37.5,Warm
4709,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,6,4,0,0,0.0,0.0,53.0,343.0,25.3,Warm
4708,2,8,6,1,0.0,0.0,0,0,241.0,-1.0,20,6,0,0,0.0,0.0,25.63,121.0,38.6,Warm
4707,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,14,4,0,0,0.0,0.0,41.92,63.0,31.3,Warm
4706,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,4,3,0,0,0.0,0.0,88.33,343.0,25.6,Warm
4705,1,8,0,0,0.0,0.0,0,1,598.0,-1.0,7,3,0,0,0.0,0.0,41.33,360.0,25.1,Warm
4704,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,14,3,0,0,0.0,0.0,45.54,16.0,28.6,Warm
4703,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,12,3,0,0,0.0,0.0,51.36,43.0,28.6,Warm
4702,1,8,6,1,0.0,0.0,0,0,597.0,-1.0,12,3,0,0,0.0,0.0,41.91,148.0,31.1,Warm
4701,1,8,6,1,0.0,0.0,0,0,232.0,-1.0,18,6,0,0,0.0,0.0,33.24,44.0,35.6,Warm
4700,1,8,6,1,0.0,0.0,0,0,227.0,-1.0,27,7,0,0,0.0,0.0,16.12,190.0,39.5,Warm
4699,2,8,0,1,0.0,0.0,0,0,269.0,-1.0,24,14,0,0,0.0,0.0,16.04,240.0,41.0,Interested
4698,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,13,4,0,0,0.0,0.0,49.42,16.0,31.3,Warm
4697,1,8,6,1,0.0,0.0,0,0,599.0,-1.0,23,8,2,0,0.0,0.0,24.64,68.0,39.0,Warm
4696,1,8,6,1,0.0,0.0,0,0,190.0,-1.0,29,5,0,0,127.0,0.0,19.54,52.0,31.7,Warm
4695,1,8,6,1,0.0,0.0,0,0,160.0,-1.0,19,4,0,0,131.0,0.0,29.78,75.0,32.6,Warm
4694,1,8,6,1,0.0,0.0,0,0,257.0,-1.0,17,4,0,0,0.0,0.0,37.06,6.0,30.2,Warm
4693,1,8,0,1,0.0,0.0,0,0,287.0,-1.0,17,3,2,0,0.0,0.0,22.94,245.0,24.9,Warm
4692,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,13,4,0,0,0.0,0.0,40.75,123.0,31.3,Warm
4691,1,8,6,1,0.0,0.0,0,0,240.0,-1.0,18,4,0,0,83.0,0.0,35.88,2.0,33.8,Warm
4690,1,8,0,0,0.0,0.0,0,1,349.0,-1.0,2,1,1,0,0.0,0.0,0.0,349.0,16.5,Cold
4688,1,8,6,1,0.0,0.0,0,0,179.0,-1.0,36,12,2,1,126.0,0.0,16.46,44.0,45.8,Interested
4686,1,8,6,1,0.0,0.0,0,0,263.0,-1.0,22,6,0,0,0.0,0.0,28.76,16.0,35.6,Warm
4685,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,5,3,0,0,0.0,0.0,65.0,360.0,25.6,Warm
4684,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,4,3,0,0,0.0,0.0,24.0,548.0,25.1,Warm
4682,1,8,0,1,0.0,0.0,0,0,240.0,-1.0,16,2,0,0,0.0,0.0,10.07,198.0,23.0,Warm
4679,1,8,6,1,0.0,0.0,0,0,257.0,-1.0,23,4,0,0,0.0,0.0,24.14,68.0,30.2,Warm
4677,1,8,6,1,0.0,0.0,0,0,599.0,-1.0,14,6,0,0,0.0,0.0,43.31,59.0,38.0,Warm
4676,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,622.0,12.5,Cold
4675,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4674,2,8,6,1,0.0,0.0,0,0,352.0,-1.0,18,7,1,0,0.0,0.0,26.94,164.0,41.7,Interested
4673,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4669,1,8,6,1,0.0,0.0,0,0,178.0,-1.0,27,8,0,0,0.0,0.0,22.0,51.0,42.2,Interested
4668,1,8,6,1,0.0,0.0,0,0,210.0,-1.0,13,4,0,0,0.0,0.0,45.33,79.0,33.8,Warm
4667,1,8,6,1,0.0,0.0,0,0,245.0,-1.0,24,7,0,0,158.0,0.0,25.17,44.0,37.1,Warm
4666,1,8,6,1,0.0,0.0,0,0,213.0,-1.0,20,6,0,0,68.0,0.0,30.53,43.0,39.2,Warm
4664,1,8,6,1,0.0,0.0,0,0,211.0,-1.0,18,6,1,0,29.0,0.0,35.71,16.0,33.6,Warm
4663,1,8,0,0,0.0,0.0,0,1,349.0,-1.0,3,0,0,0,0.0,0.0,7.0,335.0,17.0,Cold
4662,1,8,6,1,0.0,0.0,0,0,242.0,-1.0,20,6,0,0,65.0,0.0,30.11,52.0,36.8,Warm
4661,2,8,0,0,0.0,0.0,0,1,599.0,-1.0,4,2,1,0,0.0,0.0,32.0,528.0,23.4,Warm
4660,1,8,6,1,0.0,0.0,0,0,227.0,-1.0,22,5,1,0,30.0,0.0,27.38,49.0,34.5,Warm
4659,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,6,6,1,0,0.0,0.0,55.8,345.0,30.0,Warm
4658,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,15,7,0,0,0.0,0.0,26.57,252.0,36.0,Warm
4657,1,8,6,1,0.0,0.0,0,0,263.0,-1.0,21,7,0,0,0.0,0.0,30.7,10.0,39.5,Warm
4656,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,9,6,0,0,0.0,0.0,77.75,2.0,39.2,Warm
4655,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,17,7,0,0,78.0,0.0,35.75,52.0,39.5,Warm
4654,1,8,0,0,0.0,0.0,0,1,599.0,-1.0,9,8,0,0,0.0,0.0,36.25,334.0,36.2,Warm
4651,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4649,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4644,1,8,0,1,0.0,0.0,0,0,349.0,-1.0,2,1,1,0,0.0,0.0,0.0,349.0,19.5,Cold
4641,1,8,6,0,0.0,0.0,0,1,654.0,-1.0,2,0,0,0,0.0,0.0,343.0,16.0,15.5,Cold
4640,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4638,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,349.0,12.5,Cold
4636,1,8,6,1,0.0,0.0,0,0,245.0,-1.0,17,1,0,0,0.0,0.0,18.19,68.0,24.5,Warm
4634,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,359.0,12.5,Cold
4631,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,14.5,Cold
4630,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,14.5,Cold
4629,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,14.5,Cold
4628,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,524.0,14.5,Cold
4627,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,0,0,0,0.0,0.0,0.0,524.0,14.5,Cold
4626,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,0,0,0,0.0,0.0,0.0,525.0,14.5,Cold
4625,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,525.0,14.5,Cold
4624,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,525.0,14.5,Cold
4623,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,525.0,14.5,Cold
4622,1,8,0,0,0.0,0.0,0,1,599.0,-1.0,6,4,0,0,0.0,0.0,59.4,337.0,27.8,Warm
4621,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,525.0,14.5,Cold
4620,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,7,5,0,0,0.0,0.0,49.33,338.0,28.0,Warm
4619,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,6,4,0,0,0.0,0.0,59.4,337.0,27.8,Warm
4618,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,12,7,0,0,0.0,0.0,37.91,217.0,36.0,Warm
4617,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,3,0,0,0.0,0.0,10.0,613.0,22.6,Warm
4616,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,16,3,0,0,0.0,0.0,38.73,52.0,28.6,Warm
4615,1,8,6,1,0.0,0.0,0,0,241.0,-1.0,11,4,0,0,0.0,0.0,45.6,171.0,31.3,Warm
4614,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,12,5,3,0,0.0,0.0,34.64,252.0,27.0,Warm
4613,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,12,3,1,0,0.0,0.0,41.0,190.0,27.1,Warm
4612,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,17,4,0,0,0.0,0.0,36.5,57.0,31.8,Warm
4611,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,8,2,0,0,0.0,0.0,56.57,245.0,23.4,Warm
4610,1,8,0,1,0.0,0.0,0,0,241.0,-1.0,17,4,3,0,0.0,0.0,27.31,196.0,26.3,Warm
4609,1,8,6,1,0.0,0.0,0,0,287.0,-1.0,17,5,0,0,0.0,0.0,33.38,100.0,32.8,Warm
4608,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,11,3,0,0,0.0,0.0,58.0,43.0,28.6,Warm
4607,1,8,0,1,0.0,0.0,0,0,654.0,-1.0,10,4,1,0,0.0,0.0,43.22,245.0,26.3,Warm
4606,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,17,6,1,0,0.0,0.0,36.94,43.0,34.7,Warm
4605,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,2,1,1,0,0.0,0.0,1.0,651.0,16.5,Cold
4604,1,8,0,0,0.0,0.0,0,1,640.0,-1.0,3,2,2,0,0.0,0.0,12.5,618.0,20.4,Warm
4603,1,8,0,0,0.0,0.0,0,1,640.0,-1.0,4,2,1,0,0.0,0.0,10.0,613.0,20.4,Warm
4602,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,1,0,0,0,0.0,0.0,-1.0,652.0,17.0,Cold
4601,1,8,0,0,0.0,0.0,0,1,590.0,-1.0,8,6,2,0,0.0,0.0,7.57,590.0,31.2,Warm
4600,1,8,0,0,0.0,0.0,0,1,575.0,-1.0,14,14,2,0,0.0,0.0,8.38,524.0,35.0,Warm
4599,1,8,0,0,0.0,0.0,0,1,644.0,-1.0,3,3,1,0,0.0,0.0,4.0,636.0,23.1,Warm
4598,1,8,6,1,0.0,0.0,0,0,176.0,-1.0,18,4,0,0,0.0,0.0,27.53,176.0,33.8,Warm
4597,1,8,0,0,0.0,0.0,0,1,644.0,-1.0,3,3,1,0,0.0,0.0,4.0,636.0,23.1,Warm
4596,1,8,0,0,0.0,0.0,0,1,644.0,-1.0,3,3,1,0,0.0,0.0,4.0,636.0,23.1,Warm
4595,1,8,0,0,0.0,0.0,0,1,644.0,-1.0,2,1,1,0,0.0,0.0,0.0,644.0,17.7,Cold
4594,1,8,6,1,0.0,0.0,0,0,654.0,-1.0,13,4,0,0,0.0,0.0,49.33,52.0,33.8,Warm
4593,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,6,4,1,0,0.0,0.0,60.2,343.0,24.6,Warm
4592,2,8,0,0,0.0,0.0,0,1,359.0,-1.0,14,9,0,0,0.0,0.0,21.92,359.0,40.0,Warm
4591,1,8,0,0,0.0,0.0,0,1,644.0,-1.0,6,5,1,0,0.0,0.0,9.6,596.0,27.3,Warm
4590,1,8,0,1,0.0,0.0,0,0,296.0,-1.0,14,3,1,0,0.0,0.0,30.77,245.0,24.9,Warm
4589,1,8,0,1,0.0,0.0,0,0,287.0,-1.0,24,5,0,0,0.0,0.0,16.87,245.0,31.1,Warm
4588,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,3,4,1,0,0.0,0.0,14.5,616.0,23.4,Warm
4587,1,8,0,0,0.0,0.0,0,1,645.0,-1.0,3,2,0,0,0.0,0.0,4.0,637.0,20.4,Warm
4586,1,8,6,1,0.0,0.0,0,0,217.0,-1.0,21,5,0,0,0.0,0.0,22.75,190.0,34.1,Warm
4584,1,8,0,0,0.0,0.0,0,1,654.0,-1.0,7,3,0,0,0.0,0.0,50.0,345.0,23.1,Warm
